Comuna;Link;Tipo_Vivienda;Valor_CLP;N_Habitaciones;N_Baños;N_Estacionamientos;Total_Superficie_M2;Superficie_Construida_M2;Valor_UF;Dirección;Quién_Vende;Corredor
Maipú;https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/san-martinlas-heras/1956761;Casa;260000000;8;5;0;307;144;9.027;Maipú, San martin/las heras;RED Gestión Propiedades;Red Gestión Propiedades
Maipú;https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/nueva-san-martin-maipu-centrojardin-infantil-funcionando/3436218;Casa;190000000;5;3;0;400;275;6.597;Maipú, Nueva san martin // maipu centro/jardin infantil funcionando;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Maipú;https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/ciudad-satelite-maipu/3620698;Casa;120000000;4;3;0;0;115;4.166;Maipú, Ciudad Satelite -Maipu;Vivaqui Propiedades;Vivaqui Propiedades
Maipú;https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/av-americo-vespuciomonte-tabor/3323661;Casa;160041600;4;2;0;250;129;5.557;Maipú, Av. Americo Vespucio/Monte Tabor;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/colegio-calasanz/3503898;Casa;325000000;7;2;0;350;170;11.284;Ñuñoa, Colegio Calasanz;Vivaqui Propiedades;Vivaqui Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/pucara-echenique/2985566;Casa;354240000;4;2;0;260;140;12.300;Ñuñoa, Pucara / Echeñique;Schumacher Propiedades;Schumacher Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/hernan-cortesmarchant-pereira/2843421;Casa;477792000;4;3;0;403;243;16.590;Ñuñoa, Hernan Cortes/Marchant Pereira;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/francisco-de-villagra/1949010;Casa;300000000;3;1;0;300;140;10.416;Ñuñoa, Francisco de Villagra;Cata Brochet Propiedades;Cata Brochet Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/miguel-claroav-sucre/3299121;Casa;357000000;4;3;0;220;140;12.395;Ñuñoa, Miguel Claro/Av. Sucre;Aleida Lama Propiedades;Aleida Lama Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/coventrylic-de-las-penas/2152375;Casa;244800000;4;3;0;104;112;8.500;Ñuñoa, Coventry/Lic de Las Penas;Felipe Acosta Propiedades Peñalolén;Procasa Felipe Acosta Propiedades Peñalolén
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/eduardo-castillo-velazcoalcalde-monckeberg/3495552;Casa;145000000;3;2;0;0;90;5.034;Ñuñoa, Eduardo castillo velazco/alcalde monckeberg;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/luis-uribealonso-de-ercilla/3414530;Casa;310000000;4;4;0;248;198;10.763;Ñuñoa, Luis Uribe/Alonso de Ercilla;Claudia Lespinasse;Norbert Lui Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/montenegrobilbao/3482579;Casa;295000000;4;3;0;296;124;10.242;Ñuñoa, Montenegro/Bilbao;Luz Godoy Propiedades;Luz Godoy Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/av-greciaestadio-nacional/3353547;Casa;518400000;11;5;0;480;268;18.000;Ñuñoa, Av grecia/estadio nacional;Procasa Adrian Ulloa Propiedades;Procasa Adrián Ulloa Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/bremenhamburgo/2365085;Casa;400000000;8;4;0;535;202;13.888;Ñuñoa, Bremen/Hamburgo;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/simon-bolivarcampoamorholandachile-espana/3687849;Casa;185000000;4;3;0;110;99;6.423;Ñuñoa, Simón Bolívar/Campoamor/Holanda/Chile España;Araneda & Aguiar Propiedades;Araneda & Aguiar Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/av-grecia-1500/3483964;Casa;209000000;4;2;1;135;105;7.256;Ñuñoa, Av. Grecia 1500;erna CV;Vende Dueño/a
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/6d7b3estbog-220m2-const-352m2-tot-metro-simon-bolivarvespuciocine-hoyts/2169278;Casa;261648000;6;7;3;352;220;9.085;Ñuñoa, 6D+7B+3Est+Bog 220m2 Const 352m2 Tot. Metro Simón Bolívar/Vespucio/Cine Hoyts;Patricio Quijada;Vende Dueño/a
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/ortuzarestrella-solitaria/2532667;Casa;532800000;3;3;0;448;130;18.500;Ñuñoa, Ortuzar/Estrella Solitaria;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/diego-de-almagro/3697378;Casa;298000000;4;3;3;220;130;10.347;Ñuñoa, Diego de Almagro;nelson eduardo paredes sotomayor;Nelson Paredes Sotomayor
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/jose-domingo-canasmonsenor-eyzaguirre/2234783;Casa;620000000;5;3;0;821;250;21.526;Ñuñoa, José Domingo Cañas/Monseñor Eyzaguirre;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/brown-norte/3504276;Casa;429120000;3;2;0;488;177;14.900;Ñuñoa, Brown norte;Vivaqui Propiedades;Vivaqui Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/casa-4d3b-128m2-util-300m2-terreno-eliecer-paradadiego-de-almagronunoa/3646758;Casa;393408000;4;3;3;300;128;13.660;Ñuñoa, Casa 4D+3B 128m2 Útil 300m2 Terreno Eliecer Parada/Diego de Almagro/Ñuñoa;Patricio Quijada;Vende Dueño/a
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/augusto-villanuevairarrazabal-pf/3688090;Casa;267840000;5;3;0;0;163;9.300;Ñuñoa, Augusto villanueva/irarrazabal pf;Cristian Vial Propiedades;Cristian Vial Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/diego-de-almagro/1914493;Casa;475200000;6;4;0;524;265;16.500;Ñuñoa, Diego de Almagro;Schumacher Propiedades;Schumacher Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/luis-pereirasimon-bolivar/3593967;Casa;340000000;4;2;0;400;161;11.805;Ñuñoa, Luis Pereira/Simon Bolivar;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/colegio-calasanzsan-fernando/3086370;Casa;316800000;4;3;0;287;172;11.000;Ñuñoa, Colegio Calasanz/San Fernando;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/castillo-urizar-rodrigo-de-araya/2713572;Casa;482437536;3;1;0;700;304;16.750;Ñuñoa, Castillo Urizar / Rodrigo De Araya;MONTALVA QUINDOS SERVICIOS INMOBILIARIOS;Montalva Quindos
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/simon-bolivarjorge-washington/2277912;Casa;500000000;3;2;0;510;241;17.360;Ñuñoa, Simon Bolivar/Jorge Washington;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/pdte-batlle-ordonezpedro-torres/1339112;Casa;432000000;6;4;0;480;280;15.000;Ñuñoa, Pdte. Batlle Ordoñez/Pedro Torres;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/pedro-lautaro-ferrervillaseca/2691362;Casa;408000000;4;2;0;396;124;14.166;Ñuñoa, Pedro lautaro ferrer/villaseca;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/av-irarrazaval-los-leonesplaza-nunoa/3407561;Casa;350000000;4;2;0;263;180;12.152;Ñuñoa, Av irarrazaval- los leones/plaza ñuñoa;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/premio-nobeljose-pedro-alessandri/3155336;Casa;194947200;3;2;0;250;112;6.769;Ñuñoa, Premio nobel/jose pedro alessandri;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/marchant-pereiraav-simon-bolivar/1573740;Casa;535680000;3;2;0;270;140;18.600;Ñuñoa, Marchant pereira/av. Simon bolivar;Eduardo Guiloff;Guiloff & Gia. Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/echeniquepucara/3607472;Casa;430000000;3;3;0;622;107;14.930;Ñuñoa, Echeñique/Pucará;Vivaqui Propiedades;Vivaqui Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/curanipe-con-ortuzar/2518614;Casa;293760000;5;4;0;263;170;10.200;Ñuñoa, Curanipe con Ortúzar;Walter Kraemer;Home Solutions
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/hernando-de-aguirre-montenegro/764007;Casa;281664000;4;2;2;220;115;9.780;Ñuñoa, Hernando de Aguirre/ Montenegro;Easy-Prop Chile;Denise / Vanessa (denise@easy-prop.com / vanessa@easy-prop.com)
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/simon-bolivar-eliodoro-floressucre/3320279;Casa;400000000;4;2;0;427;180;13.888;Ñuñoa, Simón Bolívar / Eliodoro Flores/Sucre;Propiedades Jose Fco. Montalva y Cía. Ltda.;Propiedades Jose Fco. Montalva y Cía. Ltda.
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/metro-estadio-nacionalav-greciapedro-de-valdiviadr-luis-bisquert/3687868;Casa;198720000;4;1;0;204;44;6.900;Ñuñoa, Metro Estadio Nacional/Av. Grecia/Pedro de Valdivia/Dr. Luis Bisquert;Araneda & Aguiar Propiedades;Araneda & Aguiar Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/metro-monsenor-eyzaguirre-eduardo-castillo-velascocapitan-fuentes/3470236;Casa;552960000;4;3;0;500;180;19.200;Ñuñoa, Metro Monseñor Eyzaguirre / Eduardo Castillo Velasco/Capitán Fuentes;Evaristo Lillo;Evaristo Lillo
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/metro-principe-de-galeslos-agustinoshamburgo/3687807;Casa;300000000;4;2;0;219;136;10.416;Ñuñoa, Metro Principe de Gales/Los Agustinos/Hamburgo;Araneda & Aguiar Propiedades;Araneda & Aguiar Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/sauzal/2409546;Casa;313344000;4;2;1;262;132;10.880;Ñuñoa, Sauzal;Mitzy Danton Bermúdez;Casa Ideal
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/avenida-irarrazaval-alcalde-jorge-monckeberg/2579277;Casa;192960000;3;2;0;96;96;6.700;Ñuñoa, Avenida irarrazaval / alcalde jorge monckeberg;Santa Lucia Propiedades;Santa Lucia Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/hamburgosimon-bolivar/3079399;Casa;250000000;3;3;0;100;123;8.680;Ñuñoa, Hamburgo/Simon Bolivar;Eduardo Guiloff;Guiloff & Gia. Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/general-gorostiagaortuzar/3708149;Casa;390000000;6;7;0;243;197;13.541;Ñuñoa, General Gorostiaga/Ortuzar;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/diagonal-orientegranada/3539547;Casa;400000000;8;6;0;420;230;13.888;Ñuñoa, Diagonal Oriente/Granada;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/los-aliagasdiagonal-oriente-tf/3344576;Casa;163000000;3;2;0;98;98;5.659;Ñuñoa, los aliagas/diagonal oriente tf;Cristian Vial Propiedades;Cristian Vial Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/iirarrazabalplaza-nunoa/1925791;Casa;320000000;4;2;0;263;237;11.110;Ñuñoa, Iirarrazabal/plaza nuñoa;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/duble-almeydabrown-sur/1961281;Casa;299000000;6;3;0;381;273;10.381;Ñuñoa, Dublé Almeyda/Brown Sur;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/metro-nunoapedro-de-valdivia/1796413;Casa;276192000;7;5;0;576;300;9.590;Ñuñoa, Metro Ñuñoa/Pedro de Valdivia;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/montenegro-la-verbena/3089554;Casa;504000000;5;4;0;500;230;17.500;Ñuñoa, Montenegro /La Verbena;Schumacher Propiedades;Schumacher Propiedades
Ñuñoa;https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/montenegro/3561596;Casa;295000000;4;3;4;300;190;10.242;Ñuñoa, Montenegro;Vanessa Bitar;Vende Dueño/a
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/padre-hurtado/3675464;Casa;88000000;4;2;3;190;139;3.055;Padre Hurtado, Padre Hurtado;Cristian Tapia;Vende Dueño/a
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/casa-en-condominio-sector-laguna-del-sol/3734982;Casa;194400000;4;3;0;352;156;6.750;Padre Hurtado, Casa en Condominio sector Laguna del Sol;Armacima LImitada;Armacima Propiedades
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/casa-2-pisos-en-condominio-tierra-viva/3584900;Casa;85000000;4;3;0;170;88;2.951;Padre Hurtado, Casa 2 Pisos en Condominio Tierra Viva;Corretajes Prosal Ltda.;Corretajes Prosal
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/padre-hurtado-region-metropolitana/3377307;Casa;270000000;4;4;2;5000;220;9.374;;Gescor Propiedades;Gescor Propiedades
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/rodolfo-jaramillo-2618/3612732;Casa;79900000;4;2;2;120;82;2.774;Padre Hurtado, Rodolfo Jaramillo 2618;Marjorie;Vende Dueño/a
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/pasaje-los-trigales/3574251;Casa;80000000;3;2;1;131;68;2.778;Padre Hurtado, Pasaje Los Trigales;Gustavo Adolfo Hugo Palma Fuentes;Vende Dueño/a
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/padre-hurtado/3675389;Casa;57000000;3;2;1;87;67;1.979;Padre Hurtado, Padre Hurtado;Cristian Tapia;Vende Dueño/a
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/calle-santa-isabel-el-manzano/3566252;Casa;67000000;2;1;1;240;47;2.326;Padre Hurtado, Calle Santa Isabel & El Manzano;Claudia Bornand;Vende Dueño/a
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/av-los-zorzalesav-luis-pasteur/3364829;Casa;80000000;3;3;0;133;75;2.778;Padre Hurtado, Av. Los zorzales/av. Luis pasteur;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/san-felipe-neri-1377/2241570;Casa;118990000;3;3;2;181;75;4.131;Padre Hurtado, San Felipe Neri 1377;Montt Propiedades ltda;Montt Propiedades ltda
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/valle-del-limari-1039/3448587;Casa;58000000;3;2;1;80;60;2.014;Padre Hurtado, Valle del Limari 1039;MLC Propiedades;MLC Propiedades
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/rodolfo-jaramillo-2618/3345314;Casa;86400000;3;2;1;110;85;3.000;Padre Hurtado, Rodolfo Jaramillo 2618;Veronica Zapata;Vende Dueño/a
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/segunda-avenida-924/3306252;Casa;84000000;4;2;1;440;96;2.916;Padre Hurtado, Segunda Avenida 924;De La Barrera Propiedades;De La Barrera Propiedades
Padre Hurtado;https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/padre-hurtado/3675443;Casa;141120000;3;3;1;280;95;4.900;Padre Hurtado, Padre Hurtado;Cristian Tapia;Vende Dueño/a
Pedro Aguirre Cerda;https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/club-hipico/2382053;Casa;269000000;3;3;4;285;280;9.340;Pedro Aguirre Cerda, Club Hípico;Jorge Mauro Díaz;Mauro Propiedades
Pedro Aguirre Cerda;https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/calle-andrea-doria/2626332;Casa;179800000;3;2;3;136;266;6.243;Pedro Aguirre Cerda, Calle Andrea Doria;Marco Antonio Gutierrez Caceres;Muvin
Pedro Aguirre Cerda;https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/avenida-departamentalpasaje-cleopatra/3446735;Casa;120000000;5;3;0;300;250;4.166;Pedro Aguirre Cerda, Avenida Departamental/Pasaje Cleopatra;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Pedro Aguirre Cerda;https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/pedro-aguirre-cerda-region-metropolitana/3072692;Casa;110000000;4;1;0;121;92;3.819;Pedro Aguirre Cerda, Pedro Aguirre Cerda, Región Metropolitana;Daniela Parrau Vargas;Vende Dueño/a
Pedro Aguirre Cerda;https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/casa-2-pisos-cercana-a-estacion-metro-pac/3109638;Casa;68000000;5;1;0;200;126;2.361;Pedro Aguirre Cerda, Casa 2 Pisos cercana a Estación metro P.A.C.;Corretajes Prosal Ltda.;Corretajes Prosal
Pedro Aguirre Cerda;https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/c/3675260;Casa;46022400;2;1;0;88;56;1.598;Pedro Aguirre Cerda, C;Claudio Domínguez Propiedades;Cdprop
Pedro Aguirre Cerda;https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/t/3591411;Casa;200000000;3;2;1;400;150;6.944;Pedro Aguirre Cerda, T;Alberto Gutiérrez;Vende Dueño/a
Pedro Aguirre Cerda;https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/avenida-cerrillos/3111834;Casa;65000000;7;2;3;200;180;2.257;Pedro Aguirre Cerda, Avenida Cerrillos;Karelys Rojas Clemente;Vende Dueño/a
Pedro Aguirre Cerda;https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/allipen-6133/3524579;Casa;65000000;3;1;1;180;69;2.257;Pedro Aguirre Cerda, Allipén 6133;MARIO MUÑOZ;Vende Dueño/a
Pedro Aguirre Cerda;https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/los-geranios-6224/2904313;Casa;59900000;3;1;1;128;113;2.080;Pedro Aguirre Cerda, Los Geranios 6224;san francisco;Vende Dueño/a
Pedro Aguirre Cerda;https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/av-departamentalav-general-velasquez/3555460;Casa;80000000;3;2;0;156;156;2.778;Pedro Aguirre Cerda, Av. Departamental/Av. General Velasquez;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
Pedro Aguirre Cerda;https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/autopista-central-carlos-valdovinos/1423783;Casa;95000000;7;3;0;155;143;3.298;Pedro Aguirre Cerda, Autopista Central / Carlos Valdovinos;Schumacher Propiedades;Schumacher Propiedades
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/gabriela-mistral/3356916;Casa;150000000;10;4;8;1000;300;5.208;Peñaflor, Gabriela Mistral;Francisco Lopez;Vivienda Integral
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/ramon-castillo/3638971;Casa;224640000;4;2;3;450;240;7.800;Peñaflor, Ramón Castillo;Gabriela Mellado V.;Zenpro Propiedades
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/avenida-larrain-2169/3694453;Casa;85000000;3;2;1;150;90;2.951;Peñaflor, Avenida Larraín 2169;maritza lara;Vende Dueño/a
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/pasaje-luis-borreman-cock-n-1914-villa-los-artesanos/3555577;Casa;48000000;3;1;1;73;71;1.667;Peñaflor, Pasaje Luis Borreman Cock N° 1914, Villa Los Artesanos;CAROLINA RODRIGUEZ;Ana Rodriguez
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/penaflor/3675581;Casa;70000000;3;2;2;170;60;2.430;Peñaflor, Peñaflor;Cristian Tapia;Vende Dueño/a
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/los-husares/3674276;Casa;138000000;3;1;4;484;115;4.791;Peñaflor, Los Húsares;ana carolina rodriguez cuevas;Vende Dueño/a
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/gabriela-mistral/2801280;Casa;157900000;8;4;4;1125;88;5.482;Peñaflor, Gabriela Mistral;Francisco Recio Lara;Recio Gestion Inmobiliaria Spa
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/luis-borreman-cock/3674225;Casa;46000000;4;1;1;73;71;1.597;Peñaflor, Luis Borreman Cock;ana carolina rodriguez cuevas;Vende Dueño/a
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/salvador-silva/2074047;Casa;59000000;3;2;1;102;65;2.048;Peñaflor, Salvador Silva;Paola Estefanny Vergara Guerrero;Vende Dueño/a
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/condominio-santa-carolina/3604593;Casa;259200000;4;4;2;5000;200;9.000;Peñaflor, Condominio Santa Carolina;Gabriela Mellado V.;Zenpro Propiedades
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/casa-2-pisos-en-villa-los-abedules/3327703;Casa;76000000;4;2;0;413;127;2.639;Peñaflor, Casa 2 Pisos en Villa Los Abedules;Corretajes Prosal Ltda.;Corretajes Prosal
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/vicuna-mackenna/3520712;Casa;88000000;4;3;2;113;84;3.055;Peñaflor, Vicuña Mackenna;Good Propiedades Ltda.;Good Propiedades Ltda.
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/vicuna-mackenna-524/3643705;Casa;112320000;3;3;1;130;114;3.900;Peñaflor, Vicuña Mackenna 524;Bustos Asociados Propiedades;Bustos Asociados Propiedades
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/autopista-del-solav-manuel-castillo/2994168;Casa;339840000;4;4;0;5000;350;11.800;Peñaflor, autopista del sol/av manuel castillo;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/pasaje-cecilia-275/3575939;Casa;50000000;2;1;1;44;70;1.736;Peñaflor, Pasaje Cecilia 275;Gustavo Adolfo Hugo Palma Fuentes;Vende Dueño/a
Peñaflor;https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/vicuna-mackenna-524/3479350;Casa;95000000;3;3;2;112;73;3.298;Peñaflor, Vicuña Mackenna 524;VERCETTI PROPIEDADES;Vercetti Propiedades
Peñalolén;https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/consistorial/2381230;Casa;264960000;3;3;0;380;150;9.200;Peñalolén, consistorial;Vivaqui Propiedades;Vivaqui Propiedades
Peñalolén;https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/vecino-ilustre-6170penalolen/2837933;Casa;267292800;4;4;0;340;167;9.281;Peñalolén, Vecino ilustre 6170,peñalolen;Santa Lucia Propiedades;Santa Lucia Propiedades
Peñalolén;https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/casa-aislada-en-conjunto-quebrada-de-macul/3635334;Casa;330000000;4;3;0;688;250;11.458;Peñalolén, Casa Aislada en Conjunto Quebrada de Macul;Corretajes Prosal Ltda.;Corretajes Prosal
Peñalolén;https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/avda-americo-vespucio-suravda-jose-arrieta/3477753;Casa;432518400;4;2;0;472;0;15.018;Peñalolén, Avda. Américo Vespucio Sur/Avda. José Arrieta;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Peñalolén;https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/quebrada-de-macul-con-consistorial/2075061;Casa;262080000;5;3;0;449;140;9.100;Peñalolén, Quebrada de Macul con consistorial;Schumacher Propiedades;Schumacher Propiedades
Peñalolén;https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/alvaro-casanova-las-araucarias/1489182;Casa;403200000;5;4;0;560;202;14.000;Peñalolén, Alvaro casanova / las araucarias;Vivaqui Propiedades;Vivaqui Propiedades
